,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74,M75,M76,M77,M78,M79,M80,M81,M82,M83,M84,M85,M86,M87,M88,M89,M90,M91,M92,M93,M94,M95,M96,M97,M98,M99,M100,M101,M102,M103,M104,M105,M106,M107,M108,M109,M110,M111,M112,M113,M114,M115,M116,M117,M118,M119,M120,M121,M122,M123,M124,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M139,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151,target
583,70176367.71428572,576577.0,60096.857142857145,5.285714285714286,,2.2857142857142856,0.9984314587161224,29757562.10526316,0.0,397667038.0,0.0,202514742.0,2.0,9.0,0,1.7142857142857142,5.0,2.0,1.4285714285714286,14212688.857142856,1.0,2.571428571428572,18249665.71428572,0.0,11000000.0,0,2,1.804878048780488,0.0,11889572.0,3197.0,2.6875952478728544e+16,,0.959207703268959,0.0,,1.0,0.0,0.0,88763110.0,12.0,11.0,14.0,5.0,33215711.57142857,,2,68265515.0,3000000.0,314279.0,25402932.42857143,5.0,,0.0,5.366666666666666,145687165.0,50041742.85714286,0,3795548.0,2.571428571428572,8095929.142857143,8908517001347184.0,-30421050.0,,8.0,3756753.142857143,20060306.0,46974100.0,0,0,17.0,,3.0,1.7142857142857142,1.1428571428571428,1.2857142857142858,0.0,88763110.0,1.5,71835641.85714285,6.0,1.5714285714285714,1343244.0,1.4285714285714286,10239545.714285716,131151131826509.95,20000.0,57,0.8571428571428571,10939871.0,4.0,14.0,1.2857142857142858,3197.0,0.7026393709309148,2.0,62056647.5,41126813.0,7434235.714285715,1.1428571428571428,8863894.0,298551797509316.3,2.0,1.1428571428571428,1.0,0.0,2.571428571428572,2.0,2.0,70441289.42857143,70330902.42857143,60673831.52173913,13.0,2.0,4470877.142857143,18114311.42857143,43081440.85714286,1.0,9035798.142857144,25780412.285714287,1.6585365853658536,5846277.857142857,38049147.0,0.0,0.8571428571428571,33485336.82926829,1.673469387755102,0,1.0,2.0,1.2857142857142858,68083475.5,2.1778656126482216,1.2857142857142858,68083475.5,14712967.0,835278.0,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.0,79830254.71428572,0.8571428571428571,1.0,33780475.14285714,1.25,14.0,0.9984314587161224,0.9370680320315042,,0.6086655617575853,1
509,29590433.0,744680.0,14325.0,8.571428571428571,0.659090909090909,10.285714285714286,,525169.2142857143,1.0,26254197.0,27049297.0,46950000.0,7.714285714285714,3.0,0,1.0,16.0,11.714285714285714,6.0,8475714.0,3.0,0.5714285714285714,17367432.0,0.0,20000000.0,10,11,1.3355263157894737,34310.0,97879.0,114.0,2650093451356256.5,7.0,0.9795974127840016,0.0,7.242424242424242,0.5714285714285714,2.0,-44400000.0,3375552.111111111,2.0,11.0,13.0,6.0,186885506.1428572,66742000.0,0,53817464.0,3000000.0,197.0,1215140.7142857143,8.0,1.0,134329.0,10.8,85004365.0,107248777.85714284,1,3566009.0,10.285714285714286,-2653921.4285714286,553345408246136.0,-3300000.0,73667857.14285715,21.0,-643640.8571428572,0.0,20502798.0,0,3,82.0,31900000.0,0.0,2.0,6.0,6.0,12539595.0,10253214.0,6.5,58407.857142857145,2.0,1.0,492246.0,0.8571428571428571,4865008.714285715,286153836010000.0,0.0,16,7.857142857142857,27619811.0,1.0,13.0,5.571428571428571,114.0,0.590019889935804,1.0,7940679.6,5660438.0,4618850.142857143,0.4285714285714285,7130.142857142857,0.0,1.8333333333333333,6.428571428571429,6.666666666666667,0.0,0.6666666666666666,1.5,1.0,23160253.42857143,835483.7142857143,5982825.05882353,5.0,5.857142857142857,9032431.0,2591282.571428572,1209200.142857143,7.0,5093262.0,17892164.714285713,7.333333333333333,15702246.714285716,151343598.0,1.0,0.4285714285714285,9821689.794117646,1.246704331450094,8,0.0,0.0,5.857142857142857,31029642.0,0.5438596491228069,0.8571428571428571,169711.0,21901643.0,1724754.0,5.0,7.571428571428571,4.285714285714286,40019684.0,309961.8571428572,0.5714285714285714,5.857142857142857,48466813.571428575,7.166666666666667,12.0,1.010991105881425,1.52284,1.2631214382659417,0.9197785606441872,1
206,276285847.71428573,295591.0,,0.8571428571428571,,0.1428571428571428,0.7639163832932013,18235607.9,1.0,783400574.0,0.0,291984000.0,0.2857142857142857,6.0,2,0.4285714285714285,4.0,1.0,2.142857142857143,119933072.42857143,2.0,1.2857142857142858,909110.0,0.0,,1,1,0.9285714285714284,0.0,,204640.0,8.0736995048962e+16,,0.5602000045927114,0.0,,0.7142857142857143,0.0,,,2.0,18.0,10.0,9.0,145817428.57142857,,1,62188370.0,,596090.0,1658399.0,,,1185047.0,0.3333333333333333,460399830.0,1774285.7142857143,2,0.0,0.2857142857142857,-23367977.42857143,21677873763008.33,-104540000.0,,2.0,10732164.42857143,29077439.0,0.0,3,2,,,2.0,1.5714285714285714,0.7142857142857143,1.1428571428571428,131835643.0,220161301.0,1.0,144233813.7142857,6.0,1.4285714285714286,68392.0,0.5714285714285714,29899971.71428572,8600794264994435.0,-204.0,73,0.2857142857142857,41920341.0,1.0,10.0,1.1428571428571428,204640.0,1.1162443428240327,1.0,7405034.0,0.0,11151002.714285716,0.7142857142857143,62047402.571428575,140739461309132.25,1.3333333333333333,0.2857142857142857,,1.0,0.9523809523809524,1.0,1.0,218998308.85714287,223547157.1428572,212493655.5,2.0,0.2857142857142857,30117974.71428572,49675206.71428572,288635253.4285714,1.2857142857142858,27964286.0,1573591.5714285714,1.2,58137597.0,109010607.0,2.0,0.7142857142857143,43462497.62857143,1.391304347826087,0,1.0,0.0,0.8571428571428571,1025047.0,1.2026143790849673,0.5714285714285714,1025047.0,1785630.0,32540598.0,0.2857142857142857,0.8571428571428571,0.7142857142857143,1835643.0,126739565.85714284,0.8571428571428571,0.2857142857142857,21312586.285714287,1.0,10.0,0.7564095758798237,,0.0,1.000009789677598,1
586,6381318.571428572,0.0,0.0,2.0,,1.1428571428571428,,,0.0,,31041446.0,,1.5714285714285714,2.0,0,0.0,12.0,2.571428571428572,2.0,0.0,0.0,0.0,7715107.142857143,10600000.0,,1,0,2.4074074074074074,0.0,,7754.0,38763576986266.8,1.0,,,,0.0,0.0,1600000.0,,,,1.0,0.0,7196410.285714285,0.0,2,300342447.0,,,0.0,0.0,,0.0,1.0666666666666669,17125252.0,4045140.285714286,1,42977734.0,1.5714285714285714,1349719.0,789955937541.3334,,0.0,14.0,737740.8571428572,0.0,4207704.0,0,0,4.0,,0.0,,1.5714285714285714,1.1428571428571428,3441446.0,198202.0,1.0,0.0,,0.0,279328.0,0.0,5129318.571428572,,20000.0,51,1.8571428571428568,,0.0,0.0,0.4285714285714285,178202.0,0.9744030980211308,,,687975.0,11220080.714285716,0.0,0.0,,,1.1428571428571428,1.0,0.0,,,,9241582.285714284,0.0,,3.0,2.571428571428572,8859632.0,0.0,0.0,1.0,8502890.0,526723.8571428572,1.25,27287959.42857143,21413046.0,22.0,0.0,222924.125,2.768292682926829,0,0.0,1.0,3.0,653396.0,0.25,0.0,499748.0,12941446.0,,3.0,3.2857142857142856,0.7142857142857143,0.0,0.0,0.0,0.7142857142857143,19786868.0,0.6666666666666666,0.0,3.100384615384616,23.80126607142857,,inf,1
480,407936.0,0.0,,0.2857142857142857,,0.0,,50047709.88235294,0.0,392427776.0,0.0,100830000.0,1.0,6.0,10,0.0,13.0,1.0,1.2857142857142858,2857142.8571428573,0.0,0.2857142857142857,93502130.28571428,0.0,,1,0,12.0,1992638.0,,1992638.0,450000000000000.0,,4.0488993183595925,0.0,,4.571428571428571,0.0,,,2.0,7.0,8.0,6.0,2153228.571428572,,0,115563682.0,,1011482.0,151742611.42857143,,,0.0,,16308328.0,2142857.1428571427,4,0.0,0.0,0.0,,-20000000.0,,7.0,214285.7142857143,1546474.0,0.0,7,0,,,0.0,0.6666666666666666,0.1428571428571428,0.2857142857142857,0.0,86124638.0,0.5,2516665.1428571427,4.0,0.1428571428571428,16236874.0,0.1428571428571428,0.0,56611864515129.0,29517.5,113,0.0,1272601.0,0.0,4.0,0.0,1992638.0,,5.2,,116786874.0,1043613.7142857144,0.2857142857142857,2516665.1428571427,2522479141768000.0,1.0,0.0,2.25,0.0,0.3333333333333333,0.5,1.0,1826136.0,2021525.7142857143,7455802.6,6.0,2.7142857142857144,3109145.8571428573,113652379.42857143,2922622.8571428573,0.1428571428571428,321982.0,19311374.57142857,0.4,3447210.8571428573,0.0,4.0,0.7142857142857143,12487697.4,3.8181818181818175,3,2.0,0.0,0.1428571428571428,16236874.0,0.3333333333333333,0.1428571428571428,16236874.0,90143682.0,12065238.0,3.857142857142857,0.0,0.0,0.0,5060712.0,1.2857142857142858,1.1428571428571428,303467.5714285714,0.5,5.0,46.082234290147404,,0.0,1.11,1
192,58224.42857142857,0.0,,0.2857142857142857,,0.0,,18927143.0,0.0,60445000.0,0.0,17226000.0,0.1428571428571428,2.0,17,0.1428571428571428,2.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.2857142857142857,6555714.285714285,1300500000.0,,0,0,1.0,0.0,,223604.0,,,9.0,0.0,,0.1428571428571428,0.0,,,1.0,0.0,4.0,3.0,0.0,,0,70445000.0,,0.0,2984285.714285714,,0.0,0.0,2.0,5966020.0,0.0,18,0.0,0.0,0.0,,,,4.0,15070.285714285714,232778.0,0.0,15,0,,,0.0,1.0,0.0,0.0,0.0,18526030.0,,918862.8571428572,4.0,0.1428571428571428,,0.8571428571428571,33262.857142857145,10260793668.0,-55.0,130,0.1428571428571428,331428.0,0.0,4.0,0.1428571428571428,223604.0,1.0060092631222708,0.5,270374.0,0.0,33254.0,0.0,94665.42857142857,,,0.2857142857142857,0.5,0.0,,1.5,1.0,1659254.142857143,1659254.142857143,1214916.5714285714,2.0,0.1428571428571428,0.0,2984285.714285714,1601029.7142857143,0.0,33262.857142857145,0.0,0.9090909090909092,0.0,0.0,18.0,0.5714285714285714,3065472.0,1.0,1,0.0,0.0,0.2857142857142857,,0.4,0.0,,0.0,,0.1428571428571428,0.2857142857142857,0.2857142857142857,0.0,128991.42857142857,0.5714285714285714,0.1428571428571428,94551.0,,5.0,1.7490563549455675,,,1.0000223760092273,1
310,76031941.57142857,1198914.0,,0.5714285714285714,,0.0,,48872735.16666666,0.0,1162580698.0,1291118.0,503111030.0,0.2857142857142857,5.0,0,0.2857142857142857,5.0,0.1428571428571428,0.5714285714285714,38643571.42857143,0.0,0.7142857142857143,30527332.57142857,0.0,,5,0,0.6060606060606061,0.0,,360114.0,293916049536000.5,,0.089075745969808,0.0,,0.4285714285714285,1.0,,,4.0,10.0,10.0,10.0,61754859.571428575,,3,106596098.0,,925066.0,204860792.85714287,,,9553742.0,1.3333333333333337,443803080.0,96727716.42857143,1,0.0,0.0,12676883.714285716,4.081143265753728e+16,-260000.0,,5.0,-11764576.142857144,99949742.0,1932731.0,3,1,,,0.0,1.8,0.7142857142857143,1.1428571428571428,1683780.0,378082274.0,1.0,129451058.57142857,4.0,0.5714285714285714,44622922.0,0.7142857142857143,30240366.0,1586144969518478.2,-5466917.0,77,1.5714285714285714,9110352.0,0.0,10.0,1.0,360114.0,3.9602949177349416,1.8333333333333333,23861426.25,0.0,133679703.14285716,1.5714285714285714,20385580.42857143,9.885884580361838e+16,1.0,1.2857142857142858,2.5,2.0,9.2,2.0,1.0,85628789.14285715,101581795.42857143,101658322.93333334,2.0,1.5714285714285714,42980739.0,36705735.71428572,63598525.85714286,0.8571428571428571,29873523.42857143,260046198.7142857,2.033333333333333,25635692.42857143,7558914.0,1.0,0.4285714285714285,91333236.73333332,0.6736842105263158,1,1.0,6.0,0.4285714285714285,203666922.0,3.5588235294117645,0.0,203666922.0,0.0,541928.0,0.7142857142857143,1.0,1.1428571428571428,0.0,21228622.285714287,1.0,0.8571428571428571,16749659.714285716,1.0,10.0,0.8523567787971458,inf,inf,1.5077994352605752,1
499,-7256548.857142857,2000000.0,,0.7142857142857143,,5.142857142857143,,2000029.9090909087,1.0,2000340.0,-8871040.0,,0.1428571428571428,2.0,0,0.0,6.0,0.5714285714285714,1.8571428571428568,3437571.4285714286,1.0,0.5714285714285714,-750995.7142857143,0.0,,1,4,2.224489795918368,2000000.0,,1822125.0,232342885945616.8,1.0,,329.0,,0.0,0.0,,,4.0,8.0,6.0,2.0,11607477.142857144,,0,2830014.0,,2000000.0,0.0,,1.0,44914392.0,4.9523809523809526,-2091475.0,285714.28571428574,1,41689075.0,5.285714285714286,907142.8571428572,11216612710741.5,0.0,,9.0,1712810.142857143,0.0,0.0,1,1,,,0.0,1.25,1.7142857142857142,1.8571428571428568,64215408.0,2000000.0,1.0,0.0,2.0,0.5714285714285714,30787662.0,0.0,4610241.714285715,27060.250000006385,0.0,63,1.0,2000000.0,0.0,3.0,1.1428571428571428,1952474.0,,,2000000.0,46414392.0,16439652.57142857,0.0,1142904.142857143,,1.0,1.4285714285714286,0.5,0.0,0.25,1.0,1.0,-15893371.285714284,1428620.0,2000047.0,3.0,0.1428571428571428,-8851732.142857144,0.0,857142.8571428572,2.0,-3756416.5714285714,30705032.85714286,1.543859649122807,29059264.85714286,59754191.0,16.0,0.1428571428571428,1969990.8,1.8688524590163933,0,0.0,0.0,1.4285714285714286,34683662.0,0.25,0.0,,2000000.0,2000000.0,0.4285714285714285,0.0,1.8571428571428568,62215408.0,285714.28571428574,0.7142857142857143,0.1428571428571428,37596098.85714286,1.1428571428571428,0.0,3.417964586348671,,1.3479206435408322,1.0,1
445,40671504.42857143,,254541.2857142857,4.428571428571429,,3.4285714285714284,,,,,6245356.0,,3.7142857142857135,,0,,8.0,2.4285714285714284,5.0,,,,120436319.0,0.0,15000000.0,5,3,1.4285714285714286,,4787617.0,,6297139184071358.0,3.0,,,,,,,21608614.83333333,,,,,33435528.285714287,52571428.571428575,0,105104560.0,6000000.0,,,,0.0,26620586.0,6.966666666666667,50369239.0,23121285.71428572,0,23932905.0,3.4285714285714284,5114547.857142857,205042521985226.3,,6571428.571428572,11.0,2260292.0,,3009597.0,6,2,47.0,48000000.0,,,2.571428571428572,2.4285714285714284,18342113.0,,2.5,,,,31179069.0,,14764706.0,,,29,2.571428571428572,,,,1.8571428571428568,,,,,0.0,21992465.0,,,,,2.0,3.1666666666666665,,,,,36371831.85714286,,,,2.4285714285714284,9033686.285714284,,,2.4285714285714284,17164872.0,13775812.57142857,2.795918367346939,56537510.0,9921076.0,,,,1.4928909952606635,5,,,3.571428571428572,57291116.0,,,,71762044.0,,3.857142857142857,2.4285714285714284,2.2857142857142856,36899791.0,,,3.0,36566379.28571428,3.1666666666666665,,1.2175803411554047,1.5006105398457583,0.6513577540540388,,0
226,8920438.0,0.0,,1.4285714285714286,,1.4285714285714286,,2503848.0,0.0,,0.0,,0.0,1.0,5,0.0,2.0,1.8571428571428568,0.7142857142857143,0.0,0.0,0.0,2075103.571428572,0.0,,2,0,2.882352941176471,0.0,,66195775.0,1742075428238095.2,1.0,,0.0,,0.0,0.0,,,2.0,,0.0,0.0,1717571.4285714286,,0,62021341.0,,3838.0,0.0,,3.0,0.0,,28918939.0,71428.57142857143,4,15037.0,1.4285714285714286,13142.857142857143,79375000000.0,,,12.0,4445363.571428572,0.0,0.0,7,1,,,0.0,,0.4285714285714285,0.2857142857142857,3136834.0,66195775.0,2.0,0.0,,0.0,3505.0,0.0,13166509.714285716,,-66191907.0,102,1.1428571428571428,,0.0,0.0,0.7142857142857143,66195775.0,,,,18505.0,72.14285714285714,0.0,0.0,,,1.2857142857142858,,0.0,,,1.0,12053365.57142857,0.0,,,0.1428571428571428,947358.8571428572,0.0,0.0,0.8571428571428571,7075627.428571428,120646.42857142857,1.162790697674419,36751.28571428572,55037.0,23.0,0.0,66195775.0,2.4444444444444446,0,0.0,0.0,0.5714285714285714,28505.0,,0.0,,0.0,,0.1428571428571428,0.0,0.1428571428571428,2685394.0,0.0,0.0,0.0,671579.8571428572,1.5714285714285714,0.0,4.596153846153846,,0.9705882352941176,,1
129,345671356.71428573,2156974.0,0.0,4.714285714285714,1.090909090909091,1.7142857142857142,0.9999063431528188,185575374.11764705,0.0,1594717727.0,0.0,12313745500.0,1.5714285714285714,34.0,0,3.142857142857143,12.0,3.857142857142857,4.857142857142857,3517828275.285714,6.0,3.2857142857142856,10970310.42857143,4151233530.0,670000000.0,12,0,1.805555555555556,0.0,1566027.0,409927.0,2.2535152535652056e+16,,0.4989424049483608,0.0,,0.2857142857142857,1.0,0.0,584845970.0,11.0,123.0,13.0,11.0,1765024391.0,,12,728466694.0,,1000000.0,132339782.42857143,1.0,0.3333333333333333,0.0,2.8000000000000003,305428081.0,1621243671.4285717,0,16669494.0,1.1428571428571428,9170772.0,9098192188424944.0,-183944112.0,,13.0,-7210786.857142857,66954421.0,4470219.0,0,0,13.0,,0.0,5.888888888888889,2.4285714285714284,4.571428571428571,0.0,1750894473.0,2.0,53050435.28571428,38.0,1.8571428571428568,2198259.0,4.285714285714286,109152341.28571428,3.951525477474281e+16,900000.0,45,2.2857142857142856,112624212.0,5.0,13.0,2.4285714285714284,409927.0,1.0984404945399628,4.666666666666667,193163260.4,10405221.0,76683816.57142857,4.285714285714286,292041852.71428573,1.3347380560838528e+17,9.333333333333334,8.428571428571429,3.0,2.0,27.61111111111111,2.0,1.5,462046965.0,465503162.0,165709512.36363637,12.0,2.0,194630072.1428572,153212843.2857143,147720087.0,9.428571428571429,245291454.0,186853815.2857143,4.46,236499809.2857143,2049646.0,0.0,5.428571428571429,144752100.22,1.6375,0,6.0,0.0,3.7142857142857135,85636683.5,9.391304347826088,1.1428571428571428,85636683.5,252915448.0,112553488.0,0.2857142857142857,1.5714285714285714,1.1428571428571428,0.0,190796922.42857143,0.8571428571428571,0.5714285714285714,106399944.28571428,6.428571428571429,10.0,1.0065754856604672,inf,3856.1852531181216,1.0071367010794277,0
389,94234629.71428572,0.0,0.0,1.1428571428571428,,0.2857142857142857,inf,296773874.5833333,0.0,516791595.0,310743897.0,0.0,0.7142857142857143,4.0,7,0.2857142857142857,3.0,0.5714285714285714,0.7142857142857143,1970521.4285714289,1.0,0.7142857142857143,80301090.28571428,22129.0,253957901.0,0,1,2.25,165831138.0,,22161517.0,,,1.3745777235616512,0.0,,0.5714285714285714,1.0,1496827.0,,1.0,4.0,9.0,5.0,0.0,,1,373381572.0,,21116274.0,240849267.42857143,0.0,inf,0.0,5.333333333333334,405467902.0,14733231.0,3,0.0,0.2857142857142857,-20179826.14285714,,-154802687.0,,20.0,73038360.57142857,0.0,422270525.0,6,2,4.0,,0.0,0.75,0.2857142857142857,0.0,398166730.0,471201719.0,1.0,97945493.14285716,3.0,0.4285714285714285,286664368.0,0.4285714285714285,227634648.0,5634601237116469.0,-26183.0,109,0.1428571428571428,137615996.0,0.0,6.0,0.2857142857142857,114654393.0,7.503916208546038,1.0,32166213.0,0.0,159975814.14285713,0.0,135722253.2857143,,0.8,0.2857142857142857,0.5,1.0,0.25,1.0,0.0,117201846.42857143,46405862.0,300544803.8181818,7.0,0.4285714285714285,0.0,196606456.1428572,22967216.71428572,0.7142857142857143,200186103.7142857,38710695.71428572,0.6818181818181818,130719448.28571428,0.0,3.0,0.2857142857142857,222237564.6818182,2.0869565217391304,0,0.0,0.0,0.5714285714285714,286664368.0,0.4000000000000001,0.2857142857142857,286664368.0,0.0,457628069.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,142876986.0,205867572.85714287,0.1428571428571428,0.2857142857142857,30225387.14285714,0.6666666666666666,8.0,0.0042988275241029,,1.7990326354398134,2.010898047927713,0
463,102223099.28571428,0.0,0.0,2.0,,0.8571428571428571,1.6703333333333332,77398150.66666667,1.0,256005533.0,72615934.0,29324600.0,2.857142857142857,15.0,0,0.4285714285714285,5.0,2.2857142857142856,1.5714285714285714,7647040.857142857,2.0,1.8571428571428568,109515967.42857143,6348.0,20000000.0,1,1,1.9166666666666663,228323683.0,8719495.5,1693762.0,876938677001562.6,,0.1882580349735786,0.0,,1.1428571428571428,0.0,-20000000.0,46446755.0,16.0,42.0,12.0,7.0,18950509.14285714,,3,214386371.0,,2927344.0,51396682.85714286,3.0,12.5,44411599.0,2.566666666666667,60674269.0,26982628.57142857,0,32412651.0,1.1428571428571428,-871667.7142857143,1883338545287796.0,-11729200.0,,18.0,-6072786.0,0.0,65238681.0,2,1,9.0,,1.0,1.8333333333333333,1.2857142857142858,0.8571428571428571,0.0,304875441.0,1.0,24727308.57142857,8.0,1.2857142857142858,68079355.0,0.8571428571428571,29276249.0,5352328338321045.0,-8839.0,62,0.5714285714285714,102297646.0,0.0,12.0,1.1428571428571428,7102617.0,2.9233212555798764,1.4,27504816.25,28342217.0,16753653.714285716,0.4285714285714285,11285289.57142857,358070410043178.2,2.0,2.142857142857143,1.75,1.0,0.5666666666666667,1.0,1.5,76362027.14285715,60846374.28571428,63751866.63157895,7.0,1.2857142857142858,6239039.428571428,55974730.28571428,26400896.85714286,1.1428571428571428,20630088.14285714,24084522.0,1.441860465116279,29132477.85714286,50925825.0,0.0,1.2857142857142858,59828423.093023255,2.1648351648351647,0,0.0,0.0,2.2857142857142856,96543176.0,1.1157894736842109,1.4285714285714286,96543176.0,0.0,42480604.0,1.0,0.7142857142857143,0.7142857142857143,0.0,18807473.285714287,0.8571428571428571,1.0,32267744.71428572,1.3333333333333333,12.0,0.6385859153490511,3.1423783333333333,0.0702808345127035,0.9350518527345086,1
107,1421383.7142857143,1626323.0,,4.714285714285714,,8.142857142857142,,55482695.28571428,0.0,350282236.0,11268049.0,650000000.0,3.571428571428572,2.0,0,0.8571428571428571,10.0,5.714285714285714,8.285714285714286,0.0,1.0,0.4285714285714285,63586750.85714286,0.0,,1,6,3.210526315789474,6109223.0,,766487.0,73176092423241.78,3.0,,0.0,,0.2857142857142857,0.0,,,,11.0,9.0,6.0,264186128.57142857,,0,92176525.0,,93474.0,282023.28571428574,,3.0,10445279.0,29.95238095238096,10560495.0,163861579.14285713,0,226785.0,8.714285714285714,185714.2857142857,90240710604139.8,,,12.0,-278054.5714285714,1398079.0,37688.0,3,10,,,2.0,1.0,3.7142857142857135,3.0,2712109.0,1076224263.0,2.0,39389.42857142857,9.0,0.4285714285714285,40677.0,0.0,1789011.142857143,389872250785.3334,-120.0,48,2.4285714285714284,1004248.0,0.0,7.0,2.7142857142857144,1267103.0,3.587361791663291,0.5,1350877.0,25674.0,3025030.285714286,0.1428571428571428,67127497.71428572,1225125000.0,1.0,0.1428571428571428,1.3333333333333333,0.0,0.5,1.0,1.0,2653257.1428571427,449654.28571428574,53228433.44444445,6.0,2.0,15044957.42857143,36748.0,770344.4285714285,1.7142857142857142,6147429.285714285,4650827.714285715,2.6122448979591835,0.0,1947678.0,9.0,1.1428571428571428,78782040.8095238,3.026315789473684,2,0.0,1.0,2.857142857142857,4042690.0,0.4743589743589743,0.2857142857142857,842020.5,15090448.0,,1.1428571428571428,1.5714285714285714,1.8571428571428568,5156267.0,66925948.85714286,0.4285714285714285,1.1428571428571428,13043096.57142857,2.0,8.0,0.9812723707317074,0.9954232804232804,0.8983813347199388,0.8562982495486328,1
446,54780174.571428575,25423843.0,3114039.285714286,17.571428571428573,1.5674157303370784,6.428571428571429,0.9971476049759642,126156534.87096776,22.0,574967573.0,615863825.0,28694657688.0,8.0,35.0,0,22.142857142857142,124.0,4.714285714285714,11.714285714285714,1705716413.5714283,29.0,11.428571428571429,79084852.14285715,4611580.0,4000000.0,76,42,0.3870481927710843,43128919.0,4000188.0,551260.0,381323770331121.94,,0.9931621591810312,2532500.0,1.0816338204010565,36.85714285714285,29.0,-1497000000.0,65208743.333333336,37.0,120.0,10.0,9.0,1405176440.7142856,,9,1901344633.0,43900000.0,2882362.0,147599052.0,11.0,1.625,1286235557.0,17.80952380952381,64771537.0,3645874973.714286,0,28936747.0,6.428571428571429,-958390.7142857144,3.632557945705504e+17,-195010832.0,,87.0,-3098102.0,22034620.0,83607702.0,0,26,59.0,,1.0,27.1,25.714285714285715,20.285714285714285,27868025.0,2061142235.0,28.0,35811562.71428572,183.0,30.0,4949569.0,46.142857142857146,446196697.0,120415227065956.69,-1106540.0,3,25.857142857142858,29366025.5,35.0,10.0,25.857142857142858,2613548.0,1.0232706558009583,43.285714285714285,622683077.0,37725696.0,204527724.0,30.857142857142858,25585701.85714286,2.2693823456637725e+17,21.285714285714285,25.714285714285715,32.285714285714285,52.0,273.8777777777778,26.0,53.0,61859329.0,58116316.0,29939973.774193548,34.0,42.57142857142857,554436735.5714285,33329192.285714287,44059867.28571428,21.428571428571427,636842892.2857143,204366762.42857143,24.19672131147541,59456303.28571428,31827885.0,0.0,29.428571428571427,216951201.96721312,0.3808301240907146,35,61.0,3.0,27.428571428571427,37643595.0,393.7057471264369,26.142857142857142,37643595.0,30094599.0,31665620.0,36.42857142857143,43.85714285714285,19.428571428571427,29779050.0,26001330.14285714,51.57142857142857,31.142857142857142,435330822.2857143,26.285714285714285,11.0,1.1488015301189043,0.0,1.0007849868283505,0.9996154734248164,0
